"rater","sad_structure","aid","leaf","estimate","file","actual"
"29","Amended-linear","Unaided after-training",13,95,4,88.67770757
"29","Amended-linear","Unaided after-training",14,14,21,12.55329039
"29","Amended-linear","Unaided after-training",15,14,228,14.89705055
"29","Amended-linear","Unaided after-training",16,50,171,26.49543506
"29","Amended-linear","Unaided after-training",17,12,46,8.211998943
"29","Amended-linear","Unaided after-training",18,75,308,67.39944707
"29","Amended-linear","Unaided after-training",19,53,11,37.94803072
"29","Amended-linear","Unaided after-training",20,82,153,77.4691826
"29","Amended-linear","Unaided after-training",22,35,223,32.025804
"29","Amended-linear","Unaided after-training",23,4,95,2.574066669
"29","Amended-linear","Unaided after-training",24,28,270,38.94135999
"29","Amended-linear","Unaided after-training",25,25,51,21.5129421
"29","Amended-linear","Unaided after-training",26,18,168,11.81975862
"29","Amended-linear","Unaided after-training",27,73,310,70.05839109
"29","Amended-linear","Unaided after-training",28,10,70,10.24559966
"29","Amended-linear","Unaided after-training",29,33,110,30.5075162
"29","Amended-linear","Unaided after-training",30,45,39,36.83114208
"29","Amended-linear","Unaided after-training",31,22,103,16.69698532
"29","Amended-linear","Unaided after-training",32,55,316,49.05833397
"29","Amended-linear","Unaided after-training",33,80,313,66.15640197
"29","Amended-linear","Unaided after-training",35,40,229,43.01484344
"29","Amended-linear","Unaided after-training",36,46,35,48.4125778
"29","Amended-linear","Unaided after-training",37,78,319,71.28903148
"29","Amended-linear","Unaided after-training",39,44,273,24.16437499
"29","Amended-linear","Unaided after-training",40,30,85,18.61375399
"29","Amended-linear","Unaided after-training",41,6,158,4.85873659
"29","Amended-linear","Unaided after-training",43,99,192,95.30338916
"29","Amended-linear","Unaided after-training",44,60,166,50.86930753
"29","Amended-linear","Unaided after-training",45,48,220,35.22269604
"29","Amended-linear","Unaided after-training",46,70,190,57.03454048
"29","Amended-linear","Unaided after-training",47,10,33,5.085407953
"29","Amended-linear","Unaided after-training",48,49,60,49.67095426
"29","Amended-linear","Unaided after-training",49,10,36,6.558377493
"29","Amended-linear","Unaided after-training",50,98,305,93.93431574
"29","Amended-linear","Unaided no-training",1,90,4,88.67770757
"29","Amended-linear","Unaided no-training",2,30,11,37.94803072
"29","Amended-linear","Unaided no-training",3,95,305,93.93431574
"29","Amended-linear","Unaided no-training",4,92,302,92.71633417
"29","Amended-linear","Unaided no-training",5,95,304,93.81180033
"29","Amended-linear","Unaided no-training",6,20,5,33.37811929
"29","Amended-linear","Unaided no-training",7,63,308,67.39944707
"29","Amended-linear","Unaided no-training",8,6,21,12.55329039
"29","Amended-linear","Unaided no-training",9,93,306,93.63085336
"29","Amended-linear","Unaided no-training",10,12,36,6.558377493
"29","Amended-linear","Unaided no-training",11,65,310,70.05839109
"29","Amended-linear","Unaided no-training",12,7,31,9.809084419
"29","Amended-linear","Unaided no-training",13,5,33,5.085407953
"29","Amended-linear","Unaided no-training",14,7,46,8.211998943
"29","Amended-linear","Unaided no-training",15,80,9,57.84712957
"29","Amended-linear","Unaided no-training",16,43,51,21.5129421
"29","Amended-linear","Unaided no-training",17,48,60,49.67095426
"29","Amended-linear","Unaided no-training",18,35,303,50.03266092
"29","Amended-linear","Unaided no-training",19,44,39,36.83114208
"29","Amended-linear","Unaided no-training",20,35,50,19.98605386
"29","Amended-linear","Unaided no-training",21,6,70,10.24559966
"29","Amended-linear","Unaided no-training",22,78,35,48.4125778
"29","Amended-linear","Unaided no-training",23,2,95,2.574066669
"29","Amended-linear","Unaided no-training",24,100,192,95.30338916
"29","Amended-linear","Unaided no-training",25,75,313,66.15640197
"29","Amended-linear","Unaided no-training",26,38,316,49.05833397
"29","Amended-linear","Unaided no-training",27,8,75,4.138223769
"29","Amended-linear","Unaided no-training",28,25,85,18.61375399
"29","Amended-linear","Unaided no-training",29,17,103,16.69698532
"29","Amended-linear","Unaided no-training",31,40,110,30.5075162
"29","Amended-linear","Unaided no-training",32,38,156,20.12000915
"29","Amended-linear","Unaided no-training",33,20,168,11.81975862
"29","Amended-linear","Unaided no-training",34,90,153,77.4691826
"29","Amended-linear","Unaided no-training",35,4,158,4.85873659
"29","Amended-linear","Unaided no-training",36,44,166,50.86930753
"29","Amended-linear","Unaided no-training",38,53,190,57.03454048
"29","Amended-linear","Unaided no-training",39,5,187,13.14949391
"29","Amended-linear","Unaided no-training",40,33,220,35.22269604
"29","Amended-linear","Unaided no-training",41,45,229,43.01484344
"29","Amended-linear","Unaided no-training",42,28,223,32.025804
"29","Amended-linear","Unaided no-training",45,40,171,26.49543506
"29","Amended-linear","Unaided no-training",46,54,270,38.94135999
"29","Amended-linear","Unaided no-training",47,73,319,71.28903148
"29","Amended-linear","Unaided no-training",48,20,221,25.49189954
"29","Amended-linear","Unaided no-training",49,27,273,24.16437499
"29","Amended-linear","Unaided no-training",50,18,228,14.89705055
"30","Linear","SAD-aided",1,92,302,92.71633417
"30","Linear","SAD-aided",2,94,305,93.93431574
"30","Linear","SAD-aided",3,88,4,88.67770757
"30","Linear","SAD-aided",4,36,5,33.37811929
"30","Linear","SAD-aided",5,34,11,37.94803072
"30","Linear","SAD-aided",6,90,306,93.63085336
"30","Linear","SAD-aided",7,90,304,93.81180033
"30","Linear","SAD-aided",8,74,308,67.39944707
"30","Linear","SAD-aided",9,12,21,12.55329039
"30","Linear","SAD-aided",10,10,31,9.809084419
"30","Linear","SAD-aided",11,9,33,5.085407953
"30","Linear","SAD-aided",12,7,36,6.558377493
"30","Linear","SAD-aided",13,22,39,36.83114208
"30","Linear","SAD-aided",14,68,310,70.05839109
"30","Linear","SAD-aided",15,16,46,8.211998943
"30","Linear","SAD-aided",16,45,9,57.84712957
"30","Linear","SAD-aided",17,28,50,19.98605386
"30","Linear","SAD-aided",18,34,51,21.5129421
"30","Linear","SAD-aided",19,52,35,48.4125778
"30","Linear","SAD-aided",20,50,60,49.67095426
"30","Linear","SAD-aided",21,48,303,50.03266092
"30","Linear","SAD-aided",22,10,70,10.24559966
"30","Linear","SAD-aided",23,6,75,4.138223769
"30","Linear","SAD-aided",24,50,316,49.05833397
"30","Linear","SAD-aided",25,62,313,66.15640197
"30","Linear","SAD-aided",26,22,85,18.61375399
"30","Linear","SAD-aided",27,97,192,95.30338916
"30","Linear","SAD-aided",28,4,95,2.574066669
"30","Linear","SAD-aided",29,10,103,16.69698532
"30","Linear","SAD-aided",30,28,110,30.5075162
"30","Linear","SAD-aided",31,76,153,77.4691826
"30","Linear","SAD-aided",33,32,156,20.12000915
"30","Linear","SAD-aided",34,9,158,4.85873659
"30","Linear","SAD-aided",35,36,166,50.86930753
"30","Linear","SAD-aided",36,20,168,11.81975862
"30","Linear","SAD-aided",37,29,171,26.49543506
"30","Linear","SAD-aided",39,11,187,13.14949391
"30","Linear","SAD-aided",40,54,190,57.03454048
"30","Linear","SAD-aided",41,42,229,43.01484344
"30","Linear","SAD-aided",42,34,220,35.22269604
"30","Linear","SAD-aided",43,34,221,25.49189954
"30","Linear","SAD-aided",44,28,223,32.025804
"30","Linear","SAD-aided",46,73,319,71.28903148
"30","Linear","SAD-aided",47,14,228,14.89705055
"30","Linear","SAD-aided",48,39,270,38.94135999
"30","Linear","SAD-aided",49,26,273,24.16437499
"30","Linear","Unaided after-training",1,28,5,33.37811929
"30","Linear","Unaided after-training",2,78,306,93.63085336
"30","Linear","Unaided after-training",3,26,50,19.98605386
"30","Linear","Unaided after-training",4,13,31,9.809084419
"30","Linear","Unaided after-training",5,38,303,50.03266092
"30","Linear","Unaided after-training",6,14,187,13.14949391
"30","Linear","Unaided after-training",7,24,221,25.49189954
"30","Linear","Unaided after-training",8,82,302,92.71633417
"30","Linear","Unaided after-training",9,49,9,57.84712957
"30","Linear","Unaided after-training",10,4,75,4.138223769
"30","Linear","Unaided after-training",11,25,156,20.12000915
"30","Linear","Unaided after-training",12,86,304,93.81180033
"30","Linear","Unaided after-training",13,76,4,88.67770757
"30","Linear","Unaided after-training",14,15,21,12.55329039
"30","Linear","Unaided after-training",15,15,228,14.89705055
"30","Linear","Unaided after-training",16,28,171,26.49543506
"30","Linear","Unaided after-training",17,14,46,8.211998943
"30","Linear","Unaided after-training",18,55,308,67.39944707
"30","Linear","Unaided after-training",19,30,11,37.94803072
"30","Linear","Unaided after-training",20,72,153,77.4691826
"30","Linear","Unaided after-training",22,28,223,32.025804
"30","Linear","Unaided after-training",23,4,95,2.574066669
"30","Linear","Unaided after-training",24,26,270,38.94135999
"30","Linear","Unaided after-training",25,24,51,21.5129421
"30","Linear","Unaided after-training",26,16,168,11.81975862
"30","Linear","Unaided after-training",27,64,310,70.05839109
"30","Linear","Unaided after-training",28,14,70,10.24559966
"30","Linear","Unaided after-training",29,27,110,30.5075162
"30","Linear","Unaided after-training",30,27,39,36.83114208
"30","Linear","Unaided after-training",31,15,103,16.69698532
"30","Linear","Unaided after-training",32,51,316,49.05833397
"30","Linear","Unaided after-training",33,66,313,66.15640197
"30","Linear","Unaided after-training",35,32,229,43.01484344
"30","Linear","Unaided after-training",36,45,35,48.4125778
"30","Linear","Unaided after-training",37,64,319,71.28903148
"30","Linear","Unaided after-training",39,22,273,24.16437499
"30","Linear","Unaided after-training",40,18,85,18.61375399
"30","Linear","Unaided after-training",41,6,158,4.85873659
"30","Linear","Unaided after-training",43,94,192,95.30338916
"30","Linear","Unaided after-training",44,38,166,50.86930753
"30","Linear","Unaided after-training",45,40,220,35.22269604
"30","Linear","Unaided after-training",46,48,190,57.03454048
"30","Linear","Unaided after-training",47,12,33,5.085407953
"30","Linear","Unaided after-training",48,46,60,49.67095426
"30","Linear","Unaided after-training",49,6,36,6.558377493
"30","Linear","Unaided after-training",50,84,305,93.93431574
"30","Linear","Unaided no-training",1,72,4,88.67770757
"30","Linear","Unaided no-training",2,18,11,37.94803072
"30","Linear","Unaided no-training",3,87,305,93.93431574
"30","Linear","Unaided no-training",4,83,302,92.71633417
"30","Linear","Unaided no-training",5,83,304,93.81180033
"30","Linear","Unaided no-training",6,22,5,33.37811929
"30","Linear","Unaided no-training",7,50,308,67.39944707
"30","Linear","Unaided no-training",8,9,21,12.55329039
"30","Linear","Unaided no-training",9,83,306,93.63085336
"30","Linear","Unaided no-training",10,5,36,6.558377493
"30","Linear","Unaided no-training",11,52,310,70.05839109
"30","Linear","Unaided no-training",12,9,31,9.809084419
"30","Linear","Unaided no-training",13,9,33,5.085407953
"30","Linear","Unaided no-training",14,13,46,8.211998943
"30","Linear","Unaided no-training",15,38,9,57.84712957
"30","Linear","Unaided no-training",16,26,51,21.5129421
"30","Linear","Unaided no-training",17,34,60,49.67095426
"30","Linear","Unaided no-training",18,34,303,50.03266092
"30","Linear","Unaided no-training",19,18,39,36.83114208
"30","Linear","Unaided no-training",20,20,50,19.98605386
"30","Linear","Unaided no-training",21,9,70,10.24559966
"30","Linear","Unaided no-training",22,38,35,48.4125778
"30","Linear","Unaided no-training",23,3,95,2.574066669
"30","Linear","Unaided no-training",24,89,192,95.30338916
"30","Linear","Unaided no-training",25,57,313,66.15640197
"30","Linear","Unaided no-training",26,47,316,49.05833397
"30","Linear","Unaided no-training",27,3,75,4.138223769
"30","Linear","Unaided no-training",28,18,85,18.61375399
"30","Linear","Unaided no-training",29,14,103,16.69698532
"30","Linear","Unaided no-training",31,23,110,30.5075162
"30","Linear","Unaided no-training",32,23,156,20.12000915
"30","Linear","Unaided no-training",33,13,168,11.81975862
"30","Linear","Unaided no-training",34,65,153,77.4691826
"30","Linear","Unaided no-training",35,10,158,4.85873659
"30","Linear","Unaided no-training",36,26,166,50.86930753
"30","Linear","Unaided no-training",38,43,190,57.03454048
"30","Linear","Unaided no-training",39,9,187,13.14949391
"30","Linear","Unaided no-training",40,28,220,35.22269604
"30","Linear","Unaided no-training",41,32,229,43.01484344
"30","Linear","Unaided no-training",42,25,223,32.025804
"30","Linear","Unaided no-training",45,21,171,26.49543506
"30","Linear","Unaided no-training",46,25,270,38.94135999
"30","Linear","Unaided no-training",47,56,319,71.28903148
"30","Linear","Unaided no-training",48,24,221,25.49189954
"30","Linear","Unaided no-training",49,17,273,24.16437499
"30","Linear","Unaided no-training",50,13,228,14.89705055
"31","Amended-linear","SAD-aided",1,92,302,92.71633417
"31","Amended-linear","SAD-aided",2,93,305,93.93431574
"31","Amended-linear","SAD-aided",3,82,4,88.67770757
"31","Amended-linear","SAD-aided",4,41,5,33.37811929
"31","Amended-linear","SAD-aided",5,43,11,37.94803072
"31","Amended-linear","SAD-aided",6,92,306,93.63085336
"31","Amended-linear","SAD-aided",7,94,304,93.81180033
"31","Amended-linear","SAD-aided",8,65,308,67.39944707
"31","Amended-linear","SAD-aided",9,13,21,12.55329039
"31","Amended-linear","SAD-aided",10,15,31,9.809084419
"31","Amended-linear","SAD-aided",11,12,33,5.085407953
"31","Amended-linear","SAD-aided",12,10,36,6.558377493
"31","Amended-linear","SAD-aided",13,28,39,36.83114208
"31","Amended-linear","SAD-aided",14,68,310,70.05839109
"31","Amended-linear","SAD-aided",15,15,46,8.211998943
"31","Amended-linear","SAD-aided",16,52,9,57.84712957
"31","Amended-linear","SAD-aided",17,28,50,19.98605386
"31","Amended-linear","SAD-aided",18,25,51,21.5129421
"31","Amended-linear","SAD-aided",19,62,35,48.4125778
"31","Amended-linear","SAD-aided",20,53,60,49.67095426
"31","Amended-linear","SAD-aided",21,61,303,50.03266092
"31","Amended-linear","SAD-aided",22,14,70,10.24559966
"31","Amended-linear","SAD-aided",23,7,75,4.138223769
"31","Amended-linear","SAD-aided",24,54,316,49.05833397
"31","Amended-linear","SAD-aided",25,68,313,66.15640197
"31","Amended-linear","SAD-aided",26,28,85,18.61375399
"31","Amended-linear","SAD-aided",27,94,192,95.30338916
"31","Amended-linear","SAD-aided",28,4,95,2.574066669
"31","Amended-linear","SAD-aided",29,15,103,16.69698532
"31","Amended-linear","SAD-aided",30,28,110,30.5075162
"31","Amended-linear","SAD-aided",31,73,153,77.4691826
"31","Amended-linear","SAD-aided",33,32,156,20.12000915
"31","Amended-linear","SAD-aided",34,12,158,4.85873659
"31","Amended-linear","SAD-aided",35,35,166,50.86930753
"31","Amended-linear","SAD-aided",36,16,168,11.81975862
"31","Amended-linear","SAD-aided",37,27,171,26.49543506
"31","Amended-linear","SAD-aided",39,17,187,13.14949391
"31","Amended-linear","SAD-aided",40,58,190,57.03454048
"31","Amended-linear","SAD-aided",41,48,229,43.01484344
"31","Amended-linear","SAD-aided",42,43,220,35.22269604
"31","Amended-linear","SAD-aided",43,28,221,25.49189954
"31","Amended-linear","SAD-aided",44,31,223,32.025804
"31","Amended-linear","SAD-aided",46,73,319,71.28903148
"31","Amended-linear","SAD-aided",47,23,228,14.89705055
"31","Amended-linear","SAD-aided",48,41,270,38.94135999
"31","Amended-linear","SAD-aided",49,28,273,24.16437499
"31","Amended-linear","Unaided after-training",1,32,5,33.37811929
"31","Amended-linear","Unaided after-training",2,91,306,93.63085336
"31","Amended-linear","Unaided after-training",3,22,50,19.98605386
"31","Amended-linear","Unaided after-training",4,16,31,9.809084419
"31","Amended-linear","Unaided after-training",5,53,303,50.03266092
"31","Amended-linear","Unaided after-training",6,18,187,13.14949391
"31","Amended-linear","Unaided after-training",7,28,221,25.49189954
"31","Amended-linear","Unaided after-training",8,92,302,92.71633417
"31","Amended-linear","Unaided after-training",9,56,9,57.84712957
"31","Amended-linear","Unaided after-training",10,4,75,4.138223769
"31","Amended-linear","Unaided after-training",11,27,156,20.12000915
"31","Amended-linear","Unaided after-training",12,91,304,93.81180033
